sample_id	criterion	criterion_label	cutoff_type	cutoff	method	hit_rate	ic50_hit_rate	hit_rate_difference_vs_ic50
TCGA-BF-AAP7	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-BF-AAP7	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-BF-AAP7	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-BF-AAP7	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP7	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-N	10	Borda	0.1	0.1	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-N	20	Borda	0.21428571428571427	0.21428571428571427	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-N	50	Borda	0.21428571428571427	0.21428571428571427	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8	Min-8 containment	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1	0.1	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.07142857142857142	0.07142857142857142	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.07142857142857142	0.07142857142857142	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-BF-AAP8	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-N	10	Borda	0.5	0.5	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-N	20	Borda	0.5	0.5	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-N	50	Borda	0.5	0.5	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-percentile	1	Borda	1.0	1.0	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-percentile	5	Borda	1.0	1.0	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-percentile	10	Borda	1.0	1.0	0.0
TCGA-D3-A5GT	min8	Min-8 containment	Top-percentile	20	Borda	0.5	1.0	-0.5
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	1.0	0.0	1.0
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	1.0	0.0	1.0
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	1.0	0.0	1.0
TCGA-D3-A5GT	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.5	0.5	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D3-A5GT	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8	Min-8 containment	Top-N	10	Borda	0.3	0.5	-0.2
TCGA-D9-A3Z4	min8	Min-8 containment	Top-N	20	Borda	0.35	0.3	0.04999999999999999
TCGA-D9-A3Z4	min8	Min-8 containment	Top-N	50	Borda	0.3877551020408163	0.3877551020408163	0.0
TCGA-D9-A3Z4	min8	Min-8 containment	Top-percentile	1	Borda	0.0	1.0	-1.0
TCGA-D9-A3Z4	min8	Min-8 containment	Top-percentile	5	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D9-A3Z4	min8	Min-8 containment	Top-percentile	10	Borda	0.2	0.6	-0.39999999999999997
TCGA-D9-A3Z4	min8	Min-8 containment	Top-percentile	20	Borda	0.3	0.5	-0.2
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.0	0.1	-0.1
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.05	0.1	-0.05
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.04081632653061224	0.04081632653061224	0.0
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	1.0	-1.0
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.3333333333333333	-0.3333333333333333
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.2	-0.2
TCGA-D9-A3Z4	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0	0.1	-0.1
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D9-A3Z4	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-N	10	Borda	0.2	0.2	0.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-N	20	Borda	0.1	0.2	-0.1
TCGA-D9-A4Z2	min8	Min-8 containment	Top-N	50	Borda	0.14285714285714285	0.14285714285714285	0.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	1	Borda	1.0	0.0	1.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	5	Borda	0.5	0.0	0.5
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	10	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	20	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.2	0.2	0.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.1	0.2	-0.1
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.14285714285714285	0.14285714285714285	0.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	1.0	0.0	1.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.5	0.0	0.5
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	10	Borda	0.3	0.0	0.3
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	20	Borda	0.2	0.05	0.15000000000000002
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	50	Borda	0.2	0.16	0.04000000000000001
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	5	Borda	0.3	0.0	0.3
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	10	Borda	0.21052631578947367	0.05263157894736842	0.15789473684210525
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	20	Borda	0.24324324324324326	0.16216216216216217	0.08108108108108109
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.05	0.05	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.08	0.1	-0.020000000000000004
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.05263157894736842	0.05263157894736842	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.08108108108108109	0.10810810810810811	-0.02702702702702703
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.05	-0.05
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.02	0.02	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.05263157894736842	-0.05263157894736842
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.02702702702702703	-0.02702702702702703
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	10	Borda	0.4	0.2	0.2
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	20	Borda	0.35	0.4	-0.050000000000000044
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	50	Borda	0.275	0.275	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	20	Borda	0.375	0.125	0.25
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1	0.0	0.1
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.1	0.1	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.125	0.125	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.125	0.0	0.125
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	10	Borda	0.4	0.3	0.10000000000000003
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	20	Borda	0.45	0.45	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	50	Borda	0.4642857142857143	0.4642857142857143	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	1	Borda	0.0	1.0	-1.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	5	Borda	0.0	1.0	-1.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	10	Borda	0.0	0.6666666666666666	-0.6666666666666666
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	20	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1	0.2	-0.1
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.15	0.1	0.04999999999999999
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.14285714285714285	0.14285714285714285	0.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	1.0	-1.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	1.0	-1.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.6666666666666666	-0.6666666666666666
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0	0.3333333333333333	-0.3333333333333333
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	10	Borda	0.2	0.1	0.1
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	20	Borda	0.15	0.1	0.04999999999999999
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	50	Borda	0.18	0.18	0.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	1	Borda	0.0	1.0	-1.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	5	Borda	0.0	0.25	-0.25
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	10	Borda	0.14285714285714285	0.14285714285714285	0.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	20	Borda	0.15384615384615385	0.07692307692307693	0.07692307692307693
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8	Min-8 containment	Top-N	10	Borda	0.5	0.2	0.3
TCGA-EB-A3XC	min8	Min-8 containment	Top-N	20	Borda	0.5	0.35	0.15000000000000002
TCGA-EB-A3XC	min8	Min-8 containment	Top-N	50	Borda	0.38	0.3	0.08000000000000002
TCGA-EB-A3XC	min8	Min-8 containment	Top-percentile	1	Borda	1.0	0.5	0.5
TCGA-EB-A3XC	min8	Min-8 containment	Top-percentile	5	Borda	0.8333333333333334	0.16666666666666666	0.6666666666666667
TCGA-EB-A3XC	min8	Min-8 containment	Top-percentile	10	Borda	0.5454545454545454	0.18181818181818182	0.3636363636363636
TCGA-EB-A3XC	min8	Min-8 containment	Top-percentile	20	Borda	0.5238095238095238	0.38095238095238093	0.1428571428571429
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.2	0.1	0.1
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.25	0.15	0.1
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.18	0.08	0.09999999999999999
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.5	-0.5
